OBJECTID_12,WellNo,WellType,District,taluk,Block,Village,Latitude,Longitude,Date,NO2+NO3,Ca,Mg,Na,K,Cl,SO4,CO3,HCO3,F,pH,EC,TH,Season,Basin,SubBasin
29199,W111400077063001,DUG WELL,Coimbatore,Annur,Annur,Annur,11.2333,77.1083,25-05-2014,88,112,200,150,13,518,307,0,397,0.75,8.2,2800,1100,Pre monsoon,Cauvery, Noyel
29200,W104345077053001,DUG WELL,Coimbatore,POLLACHI,POLLACHI NORTH,Chinnaripalayam,10.7292,77.0917,25-05-2014,31,40,58,69,4,89,43,0,366,1.1,8.2,930,340,Pre monsoon,PAP, Walayar
29201,W111800076570001,DUG WELL,Coimbatore,Mettupalayam,KARAMADAI,Mettupalayam1,11.3,76.95,25-05-2014,0,30,67,71,4,106,29,18,336,0.65,9,1020,350,Pre monsoon,Cauvery, UpperBhavani
29202,W110900076563001,DUG WELL,Coimbatore,COIMBATORE NORTH,P.N.PALAYAM,P.N.Palayam,11.15,76.9417,25-05-2014,0,14,86,145,6,213,43,0,428,1.6,8.1,1420,390,Pre monsoon,Cauvery, UpperBhavani
29203,W110445076534501,DUG WELL,Coimbatore,COIMBATORE NORTH,P.N.PALAYAM,Pappanaickenpalayam-EW,11.0792,76.8958,25-05-2014,0,14,86,145,6,213,43,0,427,1.6,8.1,1420,390,Pre monsoon,Cauvery, Noyel
29204,W111530077022001,DUG WELL,Coimbatore,Annur,Annur,Pogalur,11.2583,77.0389,25-05-2014,221,108,129,310,12,305,336,0,641,0.93,8.1,2900,800,Pre monsoon,Cauvery, UpperBhavani
29205,W103940077000001,DUG WELL,Coimbatore,POLLACHI,POLLACHI SOUTH,Pollachi1,10.6611,77,25-05-2014,31,60,51,46,4,121,24,0,305,0.91,8,930,360,Pre monsoon,PAP, Walayar
29206,W104030076561501,DUG WELL,Coimbatore,POLLACHI,POLLACHI NORTH,Ponnaiyur,10.675,76.9375,25-05-2014,31,32,47,30,3,46,58,12,244,0.9,8.8,680,275,Pre monsoon,PAP, Aliyar
29207,W110410077000501,DUG WELL,Coimbatore,Annur,Sarkarsamakulam,Saravanampatti,11.0694,77.0014,25-05-2014,53,44,124,225,9,305,115,0,653,0.94,8,2200,620,Pre monsoon,Cauvery, Noyel
29208,W104830076573001,DUG WELL,Coimbatore,Kinathukadavu,Kinathukatavu,Sokkanur,10.8083,76.9583,25-05-2014,24,88,73,239,8,369,110,0,488,0.93,8,2100,520,Pre monsoon,PAP, Walayar
29209,W110130077073001,DUG WELL,Coimbatore,Sulur,Sulur,Sulur,11.025,77.125,25-05-2014,37,20,12,16,2,28,14,12,61,0.83,9,270,100,Pre monsoon,Cauvery, Noyel
29210,W112645079455001,DUG WELL,Cuddalore,CHIDAMBARAM,PORTNOVA,Killai,11.4458,79.7639,25-05-2014,16,40,97,418,13,479,67,0,885,0.72,8,2900,500,Pre monsoon,Vellar, Lower Vellar
29211,W111600079371501,DUG WELL,Cuddalore,KATTUMANNARKOIL,KOMARAKSHI,Komaratchi,11.2667,79.6208,25-05-2014,5,40,134,271,9,503,110,0,519,0.88,8.1,2420,650,Pre monsoon,Cauvery, Lower Coleroon
29212,W113630079190001,DUG WELL,Cuddalore,Virudhachalam,VIRUTHACHALAM,Kopuvanur,11.6083,79.3167,25-05-2014,6,80,85,543,15,822,221,0,427,0.42,7.9,3420,550,Pre monsoon,Vellar, Lower Vellar
29213,W113330079290001,DUG WELL,Cuddalore,Virudhachalam,KAMMAPURAM,Neyveli,11.5583,79.4833,25-05-2014,93,80,29,130,5,135,86,0,311,0.41,8.1,1220,320,Pre monsoon,Paravanar, Paravanar
29214,W112930079451501,DUG WELL,Cuddalore,CHIDAMBARAM,PORTNOVA,Porto-nova,11.4917,79.7542,25-05-2014,9,60,32,117,4,113,221,0,177,0.52,8,1080,280,Pre monsoon,Vellar, Lower Vellar
29215,W113107079221101,DUG WELL,Cuddalore,Virudhachalam,KAMMAPURAM,Sattamangalam,11.5186,79.3697,25-05-2014,9,92,57,151,6,273,53,0,433,0.41,7.8,1600,465,Pre monsoon,Vellar, Lower Vellar
29216,W112430079003001,DUG WELL,Cuddalore,Thittakudi,MANGALUR,Tholudur(Dug ),11.4083,79.0083,25-05-2014,127,70,85,236,5,408,158,0,305,0.88,7.9,2300,525,Pre monsoon,Vellar, Lower Vellar
29217,W113215079323001,DUG WELL,Cuddalore,CUDDALORE,KURINCHIPADI,Vadalur,11.5375,79.5417,25-05-2014,11,18,9,97,4,71,29,0,189,0.58,7.7,590,80,Pre monsoon,Paravanar, Paravanar
29218,W113100079201501,DUG WELL,Cuddalore,Virudhachalam,VIRUTHACHALAM,Virudachalam,11.5167,79.3375,25-05-2014,3,32,1,41,4,71,19,0,73,0.41,7.9,360,85,Pre monsoon,Vellar, Lower Vellar
29219,W120800078033001,DUG WELL,Dharmapuri,DHARMAPURI,NALLAMPALLI,Indoor,12.1333,78.0583,25-05-2014,136,204,302,225,8,333,1358,0,311,0.88,7.62,4340,1750,Pre monsoon,Cauvery, Mettur Reservoir to Noyel confluence
29220,W120830078040001,DUG WELL,Dharmapuri,DHARMAPURI,NALLAMPALLI,Indur,12.1417,78.0667,25-05-2014,0,204,301,225,8,333,1358,0,311,0.88,7.62,4340,1750,Pre monsoon,Cauvery, Mettur Reservoir to Noyel confluence
29221,W121545078180001,DUG WELL,Dharmapuri,Pappireddipatti,Morapur,Irumattur,12.2625,78.3,25-05-2014,31,84,95,267,16,617,202,0,122,0.36,8.2,2310,600,Pre monsoon,Pennaiyar, Krishnagiri to Pambar
29222,W120800077590001,DUG WELL,Dharmapuri,PENNAGARAM,PENNAGARAM,Nagadasampatti,12.1333,77.9833,25-05-2014,62,102,157,177,12,425,384,0,366,1.8,7.69,2480,900,Pre monsoon,Cauvery, Mettur Reservoir to Noyel confluence
29223,W120830078173001,DUG WELL,Dharmapuri,Pappireddipatti,Morapur,Odasalapatti,12.1417,78.2917,25-05-2014,37,60,90,354,8,532,317,12,232,1.02,8.54,2410,520,Pre monsoon,Pennaiyar, Kambainallur
29224,W121312078033401,DUG WELL,Dharmapuri,PENNAGARAM,PENNAGARAM,Papparapatti,12.22,78.0594,25-05-2014,0,42,21,48,20,43,72,0,220,0.82,8.2,639,190,Pre monsoon,Pennaiyar, Kambainallur
29225,W120700077563001,DUG WELL,Dharmapuri,PENNAGARAM,PENNAGARAM,Pennagaram2,12.1167,77.9417,25-05-2014,0,176,100,212,24,397,302,0,452,0.82,7.7,2640,850,Pre monsoon,Cauvery, Mettur Reservoir to Noyel confluence
29226,W120605078352101,DUG WELL,Dharmapuri,HARUR,HARUR,Theerthamalai,12.1014,78.5892,25-05-2014,12,12,6,212,12,106,139,12,275,1.5,8.67,1060,55,Pre monsoon,Pennaiyar, Pambar to Thirukovilur
29227,W120600078301502,DUG WELL,Dharmapuri,HARUR,HARUR,Thirthamalai,12.1,78.5042,25-05-2014,0,12,6,212,12,106,139,12,275,1.5,8.67,1060,55,Pre monsoon,Pennaiyar, Vaniyar
29228,W115700078030001,DUG WELL,Dharmapuri,DHARMAPURI,NALLAMPALLI,Thoppur,11.95,78.05,25-05-2014,0,40,84,242,4,152,259,0,543,1.7,7.97,1930,445,Pre monsoon,Cauvery, Mettur Reservoir to Noyel confluence
29229,W102800077393001,DUG WELL,Dindigul,ODDANCHATRAM,ODDANCHATRAM,Chattrapatti,10.4667,77.6583,25-05-2014,65,100,88,81,6,249,218,0,171,0.98,8.21,1540,610,Pre monsoon,Cauvery, Amaravathi
29230,W102200077581501,DUG WELL,Dindigul,DINDIGUL,DINDIGUL,Dindigul2,10.3667,77.9708,25-05-2014,3,40,124,11,58,142,55,0,500,1.65,8.16,1340,610,Pre monsoon,Cauvery, Amaravathi
29231,W103130078040001,DUG WELL,Dindigul,Vedasandur,VEDASANDUR,Eriyodu,10.525,78.0667,25-05-2014,0,80,75,182,15,334,163,0,305,1.16,8.22,1780,510,Pre monsoon,Cauvery, Amaravathi
